EventID,Row,Col,TOA_ns,TOT_ns,CAL_Code,EA_Code
34,7,6,3.177374,2.932961,179,0
44,5,3,9.253472,2.777778,180,0
74,1,5,12.058616,3.072034,177,0
80,2,6,4.502119,1.783192,177,0
81,10,5,9.235335,1.833101,179,0
86,4,7,11.867978,4.336376,178,0
91,1,4,7.285815,3.879916,178,0
91,13,3,7.000698,2.758380,179,0
95,3,2,3.506944,1.440972,180,0
99,9,4,4.895833,2.881944,180,0
99,0,0,4.574022,2.548883,179,0
101,2,5,3.338068,3.462358,176,0
106,13,4,12.342877,2.304469,179,0
128,10,5,8.187849,2.409218,179,0
143,4,6,7.450565,0.529661,177,0
145,11,7,2.580758,2.212079,178,0
158,5,6,7.250702,2.668539,178,0
159,5,6,6.653792,2.738764,178,0
184,7,7,9.269663,2.159410,178,0
187,8,3,11.423611,3.090278,180,0
189,14,7,7.221045,2.930791,177,0
197,8,4,12.043539,0.842697,178,0
201,14,7,11.505682,2.840909,176,0
201,15,7,11.352401,2.507062,177,0
207,1,3,7.227654,2.374302,179,0
213,12,6,9.550562,2.422753,178,0
224,12,1,8.576389,2.256944,180,0
226,7,6,9.968575,5.132682,179,0
231,12,2,11.614583,4.010417,180,0
243,6,5,1.745810,3.334497,179,0
257,6,5,10.603933,3.019663,178,0
258,8,7,6.110335,4.312151,179,0
259,8,6,0.055970,2.159515,670,0
259,9,6,4.696229,4.207402,179,0
265,2,4,5.969101,2.703652,178,0
265,4,2,5.852901,2.279006,181,0
273,8,0,7.451923,1.699863,182,0
305,6,7,3.634129,4.880618,178,0
343,4,5,6.179775,2.808989,178,0
348,7,7,1.677260,3.548729,177,0
349,1,1,10.674157,2.124298,178,0
353,2,7,4.225852,2.450284,176,0
362,0,5,8.545198,3.336864,177,0
364,4,7,0.994318,2.112926,176,0
364,3,6,0.988701,1.995056,177,0
364,10,5,1.264045,3.265449,178,0
372,5,3,11.493056,1.822917,180,0
374,8,6,5.586592,1.833101,179,0
374,10,6,6.285112,4.125702,178,0
374,8,5,6.440972,4.184028,180,0
398,7,5,3.593750,3.125000,180,0
399,3,6,4.307910,2.100989,177,0
410,11,7,0.561798,1.702949,178,0
424,10,7,6.425562,1.983848,178,0
424,10,6,6.703911,3.613827,179,0
428,10,4,9.235335,3.718575,179,0
428,10,3,8.732639,2.187500,180,0
438,4,7,6.020480,2.895480,177,0
442,9,7,10.694444,4.687500,180,0
453,1,4,9.304775,2.563202,178,0
465,3,7,9.215199,2.112926,176,0
473,6,5,2.025140,1.868017,179,0
476,11,2,6.336326,3.470304,181,0
491,3,6,1.076977,1.889124,177,0
500,5,5,2.898045,4.643855,179,0
500,6,5,0.069573,2.388683,539,0
518,9,4,4.810393,4.669944,178,0
519,5,3,4.947917,2.569444,180,0
519,3,0,4.878472,3.159722,180,0
519,14,0,4.340278,1.718750,180,0
523,14,7,10.323034,1.913624,178,0
524,8,2,7.708333,1.961806,180,0
532,3,0,6.944444,3.732639,180,0
544,11,5,9.095670,2.339385,179,0
551,12,7,2.457865,2.598315,178,0
552,13,6,0.037802,1.099420,992,0
557,0,0,9.060754,2.548883,179,0
561,1,3,9.375000,1.972765,179,0
563,12,3,5.416667,2.100694,180,0
586,11,7,3.441011,2.528090,178,0
589,8,5,8.432263,1.553771,179,0
598,7,6,5.173611,1.545139,180,0
600,7,7,11.411517,2.352528,178,0
621,9,4,1.944444,2.812500,180,0
625,10,7,6.179775,3.528792,178,0
625,9,6,5.798611,3.090278,180,0
641,1,5,4.837571,2.860169,177,0
642,10,7,10.247905,4.381983,179,0
657,12,7,4.599719,2.668539,178,0
657,2,0,4.409722,2.708333,180,0
660,3,7,1.367188,3.426847,176,0
661,9,0,7.383242,2.369505,182,0
680,11,3,3.489583,2.256944,180,0
687,8,7,6.076389,2.100694,180,0
692,2,5,2.911932,3.746449,176,0
700,4,5,2.615871,2.282303,178,0
701,8,4,12.256944,2.673611,180,0
707,6,6,5.097765,2.653631,179,0
708,9,6,1.944444,1.614583,180,0
