EventID,Row,Col,TOA_ns,TOT_ns,CAL_Code,EA_Code
6,6,11,11.567982,2.997076,171,0
6,8,11,12.242647,4.632353,170,0
6,9,11,11.787281,2.887427,171,0
6,8,12,12.172965,4.796512,172,0
6,6,13,11.988304,4.075292,171,0
26,3,13,7.803363,2.339181,171,0
29,11,9,8.235294,2.720588,170,0
30,5,10,11.213235,3.345588,170,0
39,9,10,1.654412,3.014706,170,0
46,7,10,1.691176,2.794118,170,0
48,13,9,12.316176,2.297794,170,0
49,1,10,9.466374,3.289474,171,0
52,7,11,6.654412,3.584559,170,0
55,2,9,9.795322,2.485380,171,0
58,15,8,7.915419,4.434880,167,0
64,4,13,4.117647,2.867647,170,0
70,1,8,4.696746,4.271450,169,0
72,13,8,4.049556,2.274408,169,0
86,11,10,9.816176,3.051471,170,0
91,0,8,1.971726,1.320685,168,0
91,10,8,2.607249,2.662722,169,0
91,9,13,3.289474,3.709795,171,0
108,5,15,11.213235,2.040441,170,0
119,9,12,1.388889,57.754630,27,0
121,1,11,10.065407,2.507267,172,0
130,4,8,0.059991,2.623255,573,0
130,5,8,3.032544,3.069527,169,0
139,9,8,7.794118,2.830882,170,0
156,1,12,3.750000,2.077206,170,0
157,10,10,10.827206,3.161765,170,0
165,1,12,4.669118,2.867647,170,0
168,12,13,5.766369,2.213542,168,0
183,7,9,5.900735,2.757353,170,0
185,11,11,8.933824,3.382353,170,0
189,2,13,0.061576,2.032020,609,0
193,10,8,1.158088,2.683824,170,0
195,4,9,0.079787,2.859043,470,0
201,11,8,3.088235,4.062500,170,0
208,6,14,11.446221,2.761628,172,0
209,9,12,9.920058,3.433866,172,0
209,8,13,9.920058,3.506541,172,0
209,9,13,11.056287,17.269737,171,0
209,10,13,9.795322,3.490497,171,0
209,9,14,9.904971,3.435673,171,0
214,9,10,5.573830,2.448830,171,0
215,14,15,2.601048,3.517964,167,0
220,9,15,10.544591,2.412281,171,0
225,8,8,0.943047,1.904586,169,0
231,6,9,2.316176,4.172794,170,0
231,11,12,2.163462,3.439349,169,0
231,15,14,1.160180,0.598802,167,0
235,2,8,1.664201,4.456361,169,0
241,5,9,5.698529,2.224265,170,0
244,6,8,6.819853,3.088235,170,0
250,3,9,0.075150,2.680361,499,0
259,10,9,10.827206,2.463235,170,0
260,11,9,9.687500,2.720588,170,0
263,8,13,6.504360,1.726017,172,0
264,9,9,9.868421,1.845760,171,0
277,2,10,0.058870,2.070251,637,0
279,10,9,1.727941,5.477941,170,0
279,9,10,0.919118,2.500000,170,0
279,10,10,1.534763,4.530325,169,0
280,5,11,0.726744,3.088663,172,0
288,3,10,4.797794,3.235294,170,0
293,2,8,2.647059,4.963235,170,0
305,12,13,1.116071,2.139137,168,0
306,15,12,4.456361,2.625740,169,0
310,3,8,6.324405,4.873512,168,0
310,4,8,5.898669,4.049556,169,0
310,2,9,6.066176,4.246324,170,0
310,3,9,6.415441,4.466912,170,0
310,4,9,6.286982,4.456361,169,0
310,5,9,6.379438,4.641272,169,0
310,3,11,5.367647,2.113971,170,0
310,2,14,6.250000,4.873512,168,0
324,6,8,2.366864,2.477811,169,0
324,13,14,1.871257,1.085329,167,0
330,11,8,1.176471,2.463235,170,0
335,4,8,1.534763,1.941568,169,0
335,3,9,2.302632,3.673246,171,0
335,3,11,2.289244,2.834302,172,0
337,9,15,8.602941,1.930147,170,0
341,8,8,9.777047,3.070175,171,0
343,1,12,8.658088,2.500000,170,0
350,11,10,4.806287,3.179825,171,0
354,12,11,12.169118,2.500000,170,0
368,7,12,9.629360,3.579215,172,0
369,5,11,7.584064,3.106725,171,0
378,13,15,3.087575,2.226796,167,0
379,6,10,9.027778,2.065058,171,0
385,8,12,0.913743,3.070175,171,0
393,12,12,7.058824,3.198529,170,0
397,4,13,8.516082,3.143275,171,0
404,5,11,2.741228,2.960526,171,0
407,4,10,2.777778,2.138158,171,0
408,6,15,10.233918,2.850877,171,0
425,13,9,4.632353,3.805147,170,0
429,11,12,6.176471,1.709559,170,0
430,3,8,6.971154,2.847633,169,0
435,12,9,6.066176,1.599265,170,0
440,15,11,7.095588,2.187500,170,0
442,8,9,7.090643,2.631579,171,0
444,7,9,0.661765,2.867647,170,0
450,5,9,7.610294,4.172794,170,0
450,6,9,7.297794,3.658088,170,0
450,7,9,7.437865,3.070175,171,0
467,8,14,0.042906,1.458810,874,0
469,12,11,3.198529,2.720588,170,0
472,2,8,3.698225,2.699704,169,0
475,0,13,3.920118,3.143491,169,0
478,2,12,12.205882,2.536765,170,0
479,1,8,3.329613,4.259673,168,0
479,1,9,3.272929,3.790680,169,0
479,1,10,3.344298,3.399123,171,0
479,3,10,3.290441,3.805147,170,0
479,2,11,3.435673,3.819444,171,0
479,1,12,3.624260,5.177515,169,0
479,2,12,3.720238,4.761905,168,0
479,3,12,3.860294,5.257353,170,0
479,4,12,3.363971,3.988971,170,0
479,1,13,0.064879,2.141003,578,0
479,2,13,3.809172,7.100592,169,0
479,3,13,3.897059,4.779412,170,0
479,4,13,3.860294,6.893382,170,0
479,3,14,2.418155,1.209077,168,0
479,4,15,3.402367,3.476331,169,0
479,10,15,3.587278,6.305473,169,0
481,5,15,11.617647,2.463235,170,0
483,11,13,2.185200,0.811646,951,0
485,4,15,1.746324,1.819853,170,0
492,11,10,8.051471,2.573529,170,0
493,8,8,5.716912,2.683824,170,0
494,4,11,2.132353,2.389706,170,0
499,7,12,12.244152,3.746345,171,0
502,4,9,3.673246,3.143275,171,0
504,13,10,7.031250,2.139137,168,0
504,7,11,0.046642,1.531405,804,0
505,1,9,2.389706,2.941176,170,0
518,1,9,4.724265,2.794118,170,0
524,6,9,9.448529,2.794118,170,0
532,4,12,10.745614,2.375731,171,0
543,12,10,3.957101,2.440828,169,0
545,8,12,4.251453,3.343023,172,0
547,1,11,1.352339,2.850877,171,0
548,4,15,0.808824,2.720588,170,0
549,5,8,7.710799,2.736686,169,0
552,5,10,12.077206,2.352941,170,0
563,8,10,10.147059,3.455882,170,0
567,5,11,11.911765,2.316176,170,0
567,5,13,11.878655,2.375731,171,0
568,7,9,4.209559,1.893382,170,0
572,11,8,9.080882,1.893382,170,0
582,0,10,11.165936,2.247807,171,0
589,5,9,1.378676,2.941176,170,0
592,9,8,7.500000,2.187500,170,0
