0,0,0,0,0,0,0,0,9,6,5,8,2,6,5,2
0,0,0,0,0,0,0,0,8,10,7,6,4,3,6,1
0,0,0,0,0,0,0,0,7,12,17,5,8,4,2,2
0,0,0,0,0,0,0,0,15,11,9,9,7,7,13,5
0,0,0,0,0,0,0,0,15,10,12,10,8,11,6,6
0,0,0,0,0,0,0,0,12,14,20,7,13,9,10,8
0,0,0,0,0,0,0,0,17,16,12,15,12,12,10,9
0,0,0,0,0,0,0,0,23,29,22,16,18,15,6,4
0,0,0,0,0,0,0,0,18,13,22,18,20,13,9,10
0,0,0,0,0,0,0,0,17,14,15,17,11,14,8,11
0,0,0,0,0,0,0,0,11,12,19,19,15,6,8,6
0,0,0,0,0,0,0,0,15,16,19,15,7,6,13,2
0,0,0,0,0,0,0,0,8,19,13,11,11,11,9,9
0,0,0,0,0,0,0,0,8,15,10,4,5,8,9,4
0,0,0,0,0,0,0,0,4,0,7,9,7,3,5,5
0,0,0,0,0,0,0,0,3,2,8,5,4,1,2,2
