EventID,Row,Col,TOA_ns,TOT_ns,CAL_Code,EA_Code
0,1,9,3.382353,4.466912,170,0
2,3,10,9.137427,2.814327,171,0
3,2,15,0.542665,3.068862,167,0
6,0,14,9.543413,2.039671,167,0
10,8,11,8.786765,2.977941,170,0
12,11,14,2.659970,2.715774,168,0
13,1,13,10.788690,1.209077,168,0
19,8,11,10.782164,2.138158,171,0
34,8,8,0.048575,1.659650,772,0
37,8,10,7.279412,4.613971,170,0
37,6,13,6.578947,2.375731,171,0
52,14,10,11.501479,5.251479,169,0
52,15,10,11.421131,4.296875,168,0
61,11,14,8.556548,1.506696,168,0
74,4,8,6.341912,2.003676,170,0
84,12,9,0.054320,1.310072,978,0
87,8,15,8.424708,2.960526,171,0
90,2,11,5.668605,0.327035,172,0
92,10,13,1.991959,2.138158,171,0
102,3,8,4.779412,3.272059,170,0
104,9,12,3.015988,2.507267,172,0
110,12,13,1.562500,4.185268,168,0
126,7,11,3.618421,0.877193,171,0
129,7,9,3.547794,0.698529,170,0
135,7,8,6.952663,2.810651,169,0
145,1,8,1.153274,2.101935,168,0
159,10,12,0.968567,2.997076,171,0
164,8,9,2.665441,2.757353,170,0
165,1,13,5.972633,1.719675,169,0
169,9,11,6.176901,3.216374,171,0
173,2,12,4.660088,2.558480,171,0
173,3,12,4.623538,1.663012,171,0
174,11,12,0.514706,2.500000,170,0
176,2,8,11.544118,2.941176,170,0
177,2,9,0.456871,3.563596,171,0
177,1,10,0.548246,3.326023,171,0
186,6,8,10.410503,2.625740,169,0
190,11,9,9.264706,2.463235,170,0
192,4,9,1.279240,2.777778,171,0
196,6,10,6.176471,2.536765,170,0
205,13,9,3.513314,2.699704,169,0
205,10,13,3.198099,2.668129,171,0
210,10,12,4.294591,2.595029,171,0
213,14,10,11.875000,2.794118,170,0
216,11,10,3.235294,1.966912,170,0
220,7,13,2.925145,1.653343,172,0
226,11,12,10.854290,2.625740,169,0
235,14,10,0.404412,3.952206,170,0
237,1,10,3.015988,3.978924,172,0
242,2,9,4.586988,1.991959,171,0
253,3,10,6.599265,2.224265,170,0
263,10,11,5.091912,2.500000,170,0
271,7,8,11.231618,2.904412,170,0
277,14,15,4.427083,2.325149,168,0
280,0,13,1.164941,3.476331,169,0
309,10,11,10.257353,2.794118,170,0
309,10,12,10.882353,4.816176,170,0
309,11,12,10.281065,2.736686,169,0
312,5,11,8.684593,2.089390,172,0
324,2,13,3.400735,2.261029,170,0
325,13,11,5.803571,2.529762,168,0
330,14,13,8.062130,3.901627,169,0
337,6,13,10.544591,2.138158,171,0
337,2,14,10.807292,3.013393,168,0
339,8,10,7.610294,3.014706,170,0
343,13,11,11.446006,3.864645,169,0
350,4,11,2.470930,1.762355,172,0
361,9,15,10.900735,2.720588,170,0
363,5,13,0.493421,2.595029,171,0
367,11,15,7.105655,2.418155,168,0
368,8,8,11.213235,4.136029,170,0
368,9,8,11.139706,3.161765,170,0
374,3,8,10.946746,3.439349,169,0
377,11,13,4.431924,0.882900,538,0
381,6,11,7.456140,2.668129,171,0
382,12,10,4.411765,2.941176,170,0
384,1,13,8.723958,4.296875,168,0
410,5,12,8.424708,2.412281,171,0
421,7,15,7.610294,2.463235,170,0
421,10,15,7.700893,3.013393,168,0
425,12,8,9.134615,1.756657,169,0
434,12,8,1.941568,2.052515,169,0
444,5,11,1.339286,52.790179,28,0
452,10,11,7.565789,2.631579,171,0
464,10,13,12.171053,3.070175,171,0
469,15,14,0.058502,1.930577,641,0
470,6,15,8.602941,4.356618,170,0
470,7,15,8.400735,3.988971,170,0
476,10,12,1.717836,2.631579,171,0
480,14,8,10.286458,1.041667,168,0
483,7,11,3.874269,1.882310,171,0
484,13,11,4.918639,2.237426,169,0
