EventID,Row,Col,TOA_ns,TOT_ns,CAL_Code,EA_Code
10,0,7,2.166193,4.066051,176,0
19,0,2,3.107444,2.528090,178,0
19,1,2,2.967877,1.902933,179,0
24,13,6,11.674860,1.702949,178,0
32,3,7,5.755650,1.924435,177,0
43,1,5,11.115057,2.450284,176,0
65,10,7,8.397346,2.182263,179,0
69,10,6,4.853352,3.823324,179,0
87,0,1,1.439607,1.316713,178,0
88,8,4,6.023045,2.147346,179,0
90,10,7,8.118017,3.718575,179,0
95,3,4,1.396648,2.548883,179,0
98,3,6,3.654661,1.147599,177,0
108,3,0,3.385417,2.986111,180,0
110,11,7,10.134181,2.824859,177,0
111,10,1,11.602210,2.123619,181,0
114,3,7,5.243644,2.683616,177,0
114,7,3,4.947917,1.788194,180,0
115,7,6,1.840278,2.534722,180,0
121,15,3,6.442039,3.212291,179,0
123,11,0,6.819751,2.209945,181,0
150,2,1,7.751397,1.169693,179,0
158,3,1,0.071466,2.650728,481,0
165,14,3,10.729167,1.996528,180,0
168,13,6,8.655197,3.019663,178,0
170,7,2,7.544890,1.847376,181,0
171,8,7,1.990223,3.404330,179,0
189,8,7,8.257682,1.693436,179,0
203,15,5,0.829802,1.536017,177,0
208,6,7,2.330508,3.442797,177,0
230,0,7,7.232143,2.607143,175,0
237,2,7,3.835227,2.805398,176,0
248,14,7,10.169492,1.959746,177,0
256,9,2,5.075967,1.605663,181,0
272,5,4,7.192737,1.937849,179,0
283,5,2,12.328297,0.721154,182,0
291,5,4,5.918296,1.868017,179,0
298,0,0,11.941341,3.107542,179,0
299,12,7,11.604635,0.842697,178,0
307,2,1,5.937500,1.753472,180,0
309,4,3,2.158149,4.350829,181,0
309,4,2,1.985497,2.831492,181,0
309,11,2,0.072254,2.173651,519,0
320,11,3,3.474162,1.414106,179,0
322,5,7,2.949438,2.703652,178,0
331,6,6,4.713687,0.384078,179,0
334,7,7,8.497191,2.422753,178,0
339,10,5,12.063547,2.182263,179,0
339,12,5,11.819134,1.623603,179,0
339,4,4,12.118056,2.777778,180,0
339,7,4,11.979167,2.430556,180,0
343,9,5,3.823324,2.513966,179,0
347,1,2,6.703911,3.369413,179,0
350,1,5,0.494350,4.254944,177,0
351,6,3,0.462963,17.013889,81,0
355,2,7,11.352401,3.248588,177,0
359,14,0,6.826117,3.683659,179,0
364,1,6,1.017857,2.964286,175,0
384,8,7,1.274441,1.937849,179,0
