3,1,4,8,5,6,8,8,0,0,0,0,0,0,0,0
3,1,6,5,3,8,15,11,0,0,0,0,0,0,0,0
1,7,7,5,5,10,8,13,0,0,0,0,0,0,0,0
2,5,3,3,2,9,13,22,0,0,0,0,0,0,0,0
4,6,3,7,8,6,13,7,0,0,0,0,0,0,0,0
4,4,2,7,13,8,11,15,0,0,0,0,0,0,0,0
1,6,13,6,7,15,11,16,0,0,0,0,0,0,0,0
2,5,3,6,5,14,13,5,0,0,0,0,0,0,0,0
3,2,5,4,8,11,16,16,0,0,0,0,0,0,0,0
0,2,6,7,5,10,10,12,0,0,0,0,0,0,0,0
4,3,2,3,9,8,15,16,0,0,0,0,0,0,0,0
0,1,4,5,3,9,15,20,0,0,0,0,0,0,0,0
2,1,4,1,1,2,6,8,0,0,0,0,0,0,0,0
1,0,3,4,5,3,7,6,0,0,0,0,0,0,0,0
0,3,1,1,3,5,5,4,0,0,0,0,0,0,0,0
0,1,0,2,3,3,4,1,0,0,0,0,0,0,0,0
