1,3,4,6,8,7,15,10,0,0,0,0,0,0,0,0
2,7,4,6,4,7,6,14,0,0,0,0,0,0,0,0
2,8,4,6,11,13,11,10,0,0,0,0,0,0,0,0
5,4,4,7,12,13,9,9,0,0,0,0,0,0,0,0
3,9,7,14,5,11,4,14,0,0,0,0,0,0,0,0
1,5,4,8,11,10,15,13,0,0,0,0,0,0,0,0
8,6,4,3,7,22,12,18,0,0,0,0,0,0,0,0
8,6,9,3,15,6,20,23,0,0,0,0,0,0,0,0
3,2,2,4,8,16,16,26,0,0,0,0,0,0,0,0
2,0,0,8,5,12,13,16,0,0,0,0,0,0,0,0
4,0,3,4,6,3,14,13,0,0,0,0,0,0,0,0
2,6,2,4,4,11,13,17,0,0,0,0,0,0,0,0
0,5,0,5,7,6,13,16,0,0,0,0,0,0,0,0
3,0,1,5,5,6,7,7,0,0,0,0,0,0,0,0
2,1,3,1,3,1,5,3,0,0,0,0,0,0,0,0
1,1,0,2,4,4,4,6,0,0,0,0,0,0,0,0
