2,1,9,5,5,10,8,8,0,0,0,0,0,0,0,0
4,4,8,3,11,5,10,16,0,0,0,0,0,0,0,0
3,8,3,7,7,8,15,18,0,0,0,0,0,0,0,0
3,7,6,10,5,14,17,11,0,0,0,0,0,0,0,0
6,6,3,4,7,14,13,11,0,0,0,0,0,0,0,0
1,5,4,6,8,13,15,11,0,0,0,0,0,0,0,0
3,3,3,11,6,10,13,16,0,0,0,0,0,0,0,0
5,4,2,8,12,10,8,14,0,0,0,0,0,0,0,0
4,2,4,9,3,13,20,17,0,0,0,0,0,0,0,0
2,4,4,5,9,12,11,14,0,0,0,0,0,0,0,0
2,2,5,3,5,8,14,11,0,0,0,0,0,0,0,0
2,6,2,4,10,8,13,12,0,0,0,0,0,0,0,0
1,1,3,3,3,8,8,15,0,0,0,0,0,0,0,0
1,1,1,4,3,7,7,8,0,0,0,0,0,0,0,0
2,2,6,0,2,3,5,7,0,0,0,0,0,0,0,0
4,1,3,0,4,2,6,3,0,0,0,0,0,0,0,0
