EventID,Row,Col,TOA_ns,TOT_ns,CAL_Code,EA_Code
0,0,15,7.398343,2.899096,166,0
10,7,10,4.889706,4.742647,170,0
10,8,10,4.761029,4.742647,170,0
14,12,13,1.941568,2.274408,169,0
18,3,11,9.338663,3.343023,172,0
20,2,14,2.157738,2.529762,168,0
27,1,11,2.463235,2.941176,170,0
35,14,10,10.022189,2.625740,169,0
35,15,10,10.714286,4.668899,168,0
36,4,8,6.878698,2.514793,169,0
40,7,8,9.338018,4.086538,169,0
42,6,10,5.698529,2.500000,170,0
48,8,11,5.367647,4.283088,170,0
53,4,12,0.992647,2.389706,170,0
56,5,13,4.312865,2.521930,171,0
57,7,9,8.132310,2.595029,171,0
64,7,13,2.434593,2.616279,172,0
71,3,11,8.139535,2.725291,172,0
76,9,13,5.813953,4.487645,172,0
77,14,10,10.040680,2.588757,169,0
83,7,13,6.504360,3.470203,172,0
86,4,9,2.576754,3.673246,171,0
87,4,9,3.639706,5.257353,170,0
87,4,10,3.399123,3.179825,171,0
87,8,13,3.070494,2.870640,172,0
88,0,8,0.039894,1.316489,940,0
99,6,13,10.646802,2.234738,172,0
101,3,12,6.926170,2.741228,171,0
101,0,14,6.455838,3.985778,167,0
103,10,12,10.937500,2.507267,172,0
106,0,10,6.341374,3.179825,171,0
109,2,11,2.743459,2.325581,172,0
117,6,12,1.114766,2.631579,171,0
118,9,10,11.580882,4.852941,170,0
125,4,14,9.558824,4.779412,170,0
125,7,14,9.557749,5.226608,171,0
125,5,15,9.742647,4.889706,170,0
125,6,15,9.301471,4.136029,170,0
126,2,11,12.172965,3.052326,172,0
127,2,12,9.283626,3.033626,171,0
129,7,11,5.007310,1.809211,171,0
131,4,9,5.025585,2.777778,171,0
141,6,10,12.371324,3.051471,170,0
150,0,8,4.836310,3.199405,168,0
159,5,9,8.516082,1.918860,171,0
162,4,12,9.774709,3.270349,172,0
167,8,9,10.514706,3.235294,170,0
169,8,12,9.702035,4.614826,172,0
174,13,11,9.208580,2.736686,169,0
182,3,12,7.757353,3.547794,170,0
188,14,11,11.538462,2.625740,169,0
194,9,8,0.050134,2.093082,748,0
196,5,11,12.317251,3.929094,171,0
201,8,11,1.727941,3.125000,170,0
201,7,12,1.827485,3.106725,171,0
201,8,12,2.489099,17.169331,172,0
201,9,12,1.853198,3.270349,172,0
201,8,13,2.507267,9.411337,172,0
202,10,10,6.980994,2.960526,171,0
209,4,9,6.433824,2.941176,170,0
220,8,15,2.463235,2.463235,170,0
224,6,11,11.769006,2.065058,171,0
232,5,10,5.018382,3.088235,170,0
237,2,8,2.126479,2.311391,169,0
240,4,12,0.041209,1.184753,910,0
241,2,8,1.201923,1.978550,169,0
244,7,8,3.069853,3.051471,170,0
245,1,13,9.744822,2.237426,169,0
245,2,13,10.160819,4.788012,171,0
251,7,8,9.613971,3.621324,170,0
252,5,13,9.393275,2.631579,171,0
253,9,9,2.886029,5.000000,170,0
253,12,9,1.904586,1.978550,169,0
253,13,9,2.329882,2.958580,169,0
253,13,11,2.157738,2.566964,168,0
264,1,12,4.209559,2.463235,170,0
265,3,8,5.639793,3.864645,169,0
271,11,8,8.860294,2.389706,170,0
277,3,15,5.048077,3.439349,169,0
277,12,15,5.282738,4.761905,168,0
279,8,12,9.665698,3.161337,172,0
280,12,13,12.205882,3.805147,170,0
285,15,10,2.181953,2.625740,169,0
286,8,12,7.369942,1.968931,173,0
290,3,15,2.995562,2.847633,169,0
292,11,14,8.394970,2.015533,169,0
294,0,8,10.900298,2.641369,168,0
299,6,13,1.425439,3.289474,171,0
300,9,9,10.680147,3.547794,170,0
301,7,14,6.414474,2.101608,171,0
303,9,9,1.041667,3.106725,171,0
309,4,8,4.356618,3.345588,170,0
309,4,9,4.422515,2.777778,171,0
313,3,12,3.106725,2.028509,171,0
319,1,10,2.543605,3.306686,172,0
332,7,9,3.014706,3.419118,170,0
332,0,10,2.444853,2.536765,170,0
332,1,11,2.867647,3.088235,170,0
342,1,13,7.924107,3.422619,168,0
345,2,13,11.029412,2.683824,170,0
345,3,13,11.988304,4.897661,171,0
348,3,13,4.069767,3.415698,172,0
350,11,13,1.405325,2.662722,169,0
353,8,13,3.397529,2.688953,172,0
355,6,9,10.818713,2.448830,171,0
364,7,8,3.639706,2.904412,170,0
377,12,9,9.356509,2.440828,169,0
378,13,9,9.116124,2.237426,169,0
378,7,10,9.430147,3.952206,170,0
382,2,9,2.576754,2.923977,171,0
383,4,10,2.887427,3.636696,171,0
390,6,14,4.178779,3.869913,172,0
391,2,14,9.522929,3.106509,169,0
400,12,13,10.318047,2.625740,169,0
401,6,11,10.763889,3.782895,171,0
410,12,12,9.908088,2.316176,170,0
411,4,11,10.818713,4.678363,171,0
416,3,9,8.095760,2.247807,171,0
432,6,8,3.679734,2.329882,169,0
434,7,12,0.840643,2.339181,171,0
437,3,9,5.330882,3.694853,170,0
457,0,9,4.641272,3.605769,169,0
457,0,10,5.147059,4.963235,170,0
457,1,10,5.025585,4.513889,171,0
457,0,11,4.301471,2.389706,170,0
458,10,11,9.978070,2.887427,171,0
460,6,8,10.257353,3.051471,170,0
466,5,9,8.570906,2.631579,171,0
468,6,11,0.086406,2.995392,434,0
479,9,14,9.702035,2.616279,172,0
497,5,8,4.283088,3.198529,170,0
499,3,12,6.505848,2.704678,171,0
502,10,11,9.264706,2.904412,170,0
504,1,12,4.448529,3.308824,170,0
511,5,11,5.281433,4.258041,171,0
