5,4,5,7,11,8,8,14,0,0,0,0,0,0,0,0
4,6,5,6,6,9,9,9,0,0,0,0,0,0,0,0
2,5,2,4,5,11,8,10,0,0,0,0,0,0,0,0
0,5,2,6,5,5,9,12,0,0,0,0,0,0,0,0
5,4,2,7,6,6,8,14,0,0,0,0,0,0,0,0
4,3,5,8,5,7,12,12,0,0,0,0,0,0,0,0
0,1,5,3,5,8,11,11,0,0,0,0,0,0,0,0
4,4,6,13,9,10,18,9,0,0,0,0,0,0,0,0
4,5,5,5,10,16,16,12,0,0,0,0,0,0,0,0
6,2,2,8,9,4,17,12,0,0,0,0,0,0,0,0
2,5,5,0,3,9,16,15,0,0,0,0,0,0,0,0
1,4,2,8,7,9,14,11,0,0,0,0,0,0,0,0
2,3,1,7,4,5,3,10,0,0,0,0,0,0,0,0
2,3,3,5,6,2,1,7,0,0,0,0,0,0,0,0
2,0,2,1,2,0,4,6,0,0,0,0,0,0,0,0
1,1,1,1,1,3,2,1,0,0,0,0,0,0,0,0
