0,0,0,0,0,0,0,0,10,7,8,14,6,12,11,2
0,0,0,0,0,0,0,0,6,9,5,11,4,10,9,13
0,0,0,0,0,0,0,0,9,15,10,13,10,10,8,6
0,0,0,0,0,0,0,0,17,10,18,14,12,13,8,7
0,0,0,0,0,0,0,0,17,18,24,18,17,12,13,7
0,0,0,0,0,0,0,0,19,17,12,13,11,16,9,8
0,0,0,0,0,0,0,0,21,16,16,11,23,25,12,11
0,0,0,0,0,0,0,0,10,14,12,18,19,19,16,10
0,0,0,0,0,0,0,0,15,17,13,19,22,12,18,8
0,0,0,0,0,0,0,0,18,11,11,20,13,20,13,7
0,0,0,0,0,0,0,0,11,14,14,16,10,4,11,7
0,0,0,0,0,0,0,0,6,8,9,6,5,7,12,10
0,0,0,0,0,0,0,0,6,5,8,4,8,4,7,2
0,0,0,0,0,0,0,0,3,8,7,5,6,4,4,2
0,0,0,0,0,0,0,0,4,0,3,1,7,9,2,2
0,0,0,0,0,0,0,0,1,4,6,3,1,0,6,2
