4,5,6,4,6,6,7,13,0,0,0,0,0,0,0,0
3,2,3,4,6,9,11,10,0,0,0,0,0,0,0,0
4,4,3,4,7,9,18,11,0,0,0,0,0,0,0,0
2,1,7,8,12,10,11,13,0,0,0,0,0,0,0,0
4,5,3,6,6,10,10,11,0,0,0,0,0,0,0,0
3,3,6,3,5,7,11,10,0,0,0,0,0,0,0,0
3,2,4,3,7,8,12,20,0,0,0,0,0,0,0,0
3,3,4,2,8,8,14,26,0,0,0,0,0,0,0,0
3,5,2,7,7,8,13,14,0,0,0,0,0,0,0,0
5,2,8,5,8,10,11,12,0,0,0,0,0,0,0,0
4,2,3,4,4,9,15,12,0,0,0,0,0,0,0,0
1,1,2,5,5,11,5,7,0,0,0,0,0,0,0,0
1,3,1,8,2,4,7,7,0,0,0,0,0,0,0,0
1,1,3,2,5,9,6,8,0,0,0,0,0,0,0,0
1,1,3,1,1,7,7,8,0,0,0,0,0,0,0,0
1,0,1,0,0,6,2,6,0,0,0,0,0,0,0,0
