EventID,Row,Col,TOA_ns,TOT_ns,CAL_Code,EA_Code
0,0,7,6.356534,1.935369,176,0
1,10,7,8.310056,2.548883,179,0
3,12,7,9.691011,3.528792,178,0
6,0,2,7.794944,2.159410,178,0
10,5,6,3.195225,2.598315,178,0
24,4,3,5.628453,0.725138,181,0
32,9,4,8.159722,2.673611,180,0
37,0,6,7.071429,3.107143,175,0
40,7,2,9.668508,2.020028,181,0
44,0,3,8.655197,2.633427,178,0
46,5,5,11.888966,2.932961,179,0
50,9,7,1.141152,2.528090,178,0
61,2,1,6.075419,2.828212,179,0
69,2,3,6.822917,3.055556,180,0
76,5,4,6.703911,4.399441,179,0
77,6,1,4.515797,0.755495,182,0
78,6,7,8.602528,1.878511,178,0
84,10,7,2.199721,2.304469,179,0
85,6,6,6.215278,2.100694,180,0
88,2,7,9.481534,2.663352,176,0
94,7,4,12.115922,2.304469,179,0
94,1,2,11.941341,1.588687,179,0
103,7,7,9.866573,2.738764,178,0
120,7,7,9.076545,3.388343,178,0
129,6,7,0.053879,1.715158,696,0
136,2,6,7.168079,2.648305,177,0
138,2,7,5.067090,1.995056,177,0
147,6,4,6.091994,2.668539,178,0
163,6,7,9.217877,3.072626,179,0
167,0,1,10.038408,2.374302,179,0
173,7,7,10.393258,2.018961,178,0
179,6,6,1.527778,2.777778,180,0
180,4,4,12.238128,1.972765,179,0
193,15,7,1.526989,1.473722,176,0
207,12,7,4.178371,2.159410,178,0
207,13,6,4.547051,3.528792,178,0
209,9,6,4.766061,2.042598,179,0
211,11,5,9.462781,1.351826,178,0
216,11,6,6.039326,2.563202,178,0
219,9,4,2.758380,1.833101,179,0
239,6,2,2.089088,1.812845,181,0
241,13,7,4.872881,1.889124,177,0
243,2,5,12.217514,2.718927,177,0
250,6,5,9.849017,2.563202,178,0
271,4,2,5.973757,2.796961,181,0
278,12,6,3.897472,3.563904,178,0
287,7,3,9.166667,1.371528,180,0
297,4,6,1.465395,2.065678,177,0
299,0,7,3.803571,4.571429,175,0
314,9,5,8.576389,1.302083,180,0
314,10,3,0.041028,1.165892,914,0
334,5,5,8.851257,2.479050,179,0
338,10,7,8.040730,1.808287,178,0
338,11,5,8.030726,1.658520,179,0
349,5,7,2.683616,2.860169,177,0
351,9,2,3.846154,1.665522,182,0
382,6,4,4.791667,2.031250,180,0
387,15,7,3.870739,3.018466,176,0
394,1,4,8.474576,4.219633,177,0
394,2,4,7.531601,1.843399,178,0
398,4,5,10.884831,2.054073,178,0
432,6,6,4.940642,1.169693,179,0
440,2,6,3.284801,2.112926,176,0
445,0,5,3.054379,1.712571,177,0
448,6,1,0.811464,1.778315,181,0
465,7,4,4.521648,1.833101,179,0
477,0,6,7.892857,1.875000,175,0
487,1,0,1.878511,1.281601,178,0
488,2,7,7.741477,2.556818,176,0
490,2,6,5.717330,2.734375,176,0
494,2,3,10.416667,2.135417,180,0
494,3,3,10.590278,2.222222,180,0
496,11,4,12.150838,2.653631,179,0
497,4,3,6.388122,2.313536,181,0
498,7,2,12.293956,2.884615,182,0
500,14,4,4.731145,2.234637,179,0
520,8,6,0.930851,25.265957,47,0
521,6,4,10.597067,2.112430,179,0
522,2,5,3.531073,1.094633,177,0
522,4,5,3.967697,2.317416,178,0
522,10,4,3.823324,2.112430,179,0
522,5,2,0.058230,1.703222,644,0
525,8,6,2.461592,2.339385,179,0
533,14,6,8.170391,3.683659,179,0
551,0,6,3.821429,7.464286,175,0
552,2,5,0.065104,2.256944,576,0
555,10,0,11.727335,3.159341,182,0
557,11,1,3.832873,1.812845,181,0
559,1,5,5.031780,2.065678,177,0
563,10,6,5.185056,2.548883,179,0
