3,5,7,10,8,8,8,12,0,0,0,0,0,0,0,0
3,1,10,4,3,14,17,9,0,0,0,0,0,0,0,0
4,5,6,5,4,11,11,5,0,0,0,0,0,0,0,0
1,6,4,3,10,9,10,9,0,0,0,0,0,0,0,0
3,2,4,8,6,11,8,15,0,0,0,0,0,0,0,0
6,6,5,7,10,9,14,15,0,0,0,0,0,0,0,0
3,5,0,6,7,7,22,14,0,0,0,0,0,0,0,0
2,3,7,10,6,9,16,18,0,0,0,0,0,0,0,0
0,1,5,5,9,8,13,27,0,0,0,0,0,0,0,0
2,1,3,5,7,17,11,12,0,0,0,0,0,0,0,0
1,2,1,4,3,7,14,13,0,0,0,0,0,0,0,0
2,1,6,4,5,3,10,7,0,0,0,0,0,0,0,0
1,1,2,1,4,4,7,4,0,0,0,0,0,0,0,0
0,5,1,3,2,7,5,7,0,0,0,0,0,0,0,0
1,2,2,1,4,4,5,5,0,0,0,0,0,0,0,0
0,1,1,0,2,4,5,6,0,0,0,0,0,0,0,0
