5,5,10,7,2,10,9,7,0,0,0,0,0,0,0,0
2,5,1,6,6,10,11,11,0,0,0,0,0,0,0,0
1,6,1,4,9,13,15,10,0,0,0,0,0,0,0,0
2,5,5,5,7,6,16,11,0,0,0,0,0,0,0,0
4,3,6,7,7,8,10,3,0,0,0,0,0,0,0,0
3,4,7,5,5,11,12,15,0,0,0,0,0,0,0,0
3,8,10,4,16,9,13,13,0,0,0,0,0,0,0,0
6,2,2,12,8,7,11,17,0,0,0,0,0,0,0,0
0,3,5,5,8,3,10,8,0,0,0,0,0,0,0,0
1,4,5,7,7,10,10,11,0,0,0,0,0,0,0,0
4,3,4,5,9,12,13,19,0,0,0,0,0,0,0,0
1,2,1,4,7,9,11,12,0,0,0,0,0,0,0,0
0,1,4,4,1,8,8,6,0,0,0,0,0,0,0,0
0,2,2,1,3,3,7,11,0,0,0,0,0,0,0,0
0,0,2,3,4,4,6,3,0,0,0,0,0,0,0,0
0,0,1,1,2,3,2,5,0,0,0,0,0,0,0,0
