2,2,7,5,6,8,8,13,0,0,0,0,0,0,0,0
4,3,4,8,7,11,12,7,0,0,0,0,0,0,0,0
5,6,3,5,9,9,6,10,0,0,0,0,0,0,0,0
4,5,5,9,7,4,5,15,0,0,0,0,0,0,0,0
3,8,4,10,7,14,15,9,0,0,0,0,0,0,0,0
3,3,5,3,7,13,11,14,0,0,0,0,0,0,0,0
1,4,5,11,10,9,12,12,0,0,0,0,0,0,0,0
1,1,7,7,9,10,16,13,0,0,0,0,0,0,0,0
2,1,3,12,7,8,9,14,0,0,0,0,0,0,0,0
1,4,3,3,4,10,12,15,0,0,0,0,0,0,0,0
3,5,3,7,7,12,14,16,0,0,0,0,0,0,0,0
1,1,0,1,9,13,11,8,0,0,0,0,0,0,0,0
4,2,3,4,7,11,12,13,0,0,0,0,0,0,0,0
2,1,3,2,4,4,9,11,0,0,0,0,0,0,0,0
1,3,4,1,4,4,8,6,0,0,0,0,0,0,0,0
0,1,2,0,2,0,4,5,0,0,0,0,0,0,0,0
