EventID,Row,Col,TOA_ns,TOT_ns,CAL_Code,EA_Code
2,0,8,11.142113,2.418155,168,0
3,1,13,10.724852,2.052515,169,0
5,5,14,10.625000,2.113971,170,0
8,7,8,12.205882,2.261029,170,0
14,8,9,1.654412,2.867647,170,0
23,6,9,2.046784,3.399123,171,0
25,8,14,0.436047,4.233285,172,0
29,0,10,1.176471,2.794118,170,0
33,6,13,3.015351,2.997076,171,0
39,10,11,3.860294,3.088235,170,0
50,9,10,1.838235,2.536765,170,0
58,10,10,4.897661,0.913743,171,0
60,8,10,7.279412,3.198529,170,0
63,8,12,8.648256,2.289244,172,0
65,0,9,1.674107,4.408482,168,0
70,1,12,3.823529,2.867647,170,0
78,8,11,11.038012,2.704678,171,0
81,8,15,9.411550,2.065058,171,0
86,3,8,11.871302,4.641272,169,0
86,3,9,11.555233,3.506541,172,0
99,7,10,4.595588,2.003676,170,0
110,6,9,6.761696,1.918860,171,0
122,7,9,2.022059,2.757353,170,0
134,7,15,1.084559,2.941176,170,0
136,8,11,8.198529,1.893382,170,0
138,15,15,6.344127,4.781627,166,0
147,12,9,6.911765,1.672794,170,0
147,7,10,7.187500,2.224265,170,0
147,4,15,7.077206,2.003676,170,0
149,1,8,7.211538,3.032544,169,0
153,5,12,10.283430,2.834302,172,0
167,4,11,10.690789,2.631579,171,0
167,10,13,10.380117,2.211257,171,0
169,12,14,4.123521,1.941568,169,0
171,4,9,7.703488,3.470203,172,0
174,15,13,1.294379,1.035503,169,0
188,5,8,4.154412,2.830882,170,0
192,12,10,8.505917,3.605769,169,0
194,4,10,11.019737,4.605263,171,0
194,5,12,9.375000,383.593750,4,0
207,8,14,7.072368,2.065058,171,0
210,6,11,6.139706,2.867647,170,0
217,8,9,0.045103,1.163015,970,0
222,9,12,2.576754,2.631579,171,0
223,9,12,5.087209,2.616279,172,0
227,3,9,6.231725,0.475146,171,0
245,15,10,2.306548,2.678571,168,0
248,3,8,6.601331,4.086538,169,0
255,9,9,8.570906,0.950292,171,0
262,4,9,8.589181,2.302632,171,0
263,4,14,6.801471,2.261029,170,0
266,4,11,6.030702,2.174708,171,0
271,5,14,1.819853,3.161765,170,0
275,9,15,4.788012,3.673246,171,0
281,7,11,11.531433,2.174708,171,0
286,3,14,8.779762,2.455357,168,0
293,9,10,11.599265,2.830882,170,0
296,2,9,5.537281,1.955409,171,0
296,7,11,5.661765,2.536765,170,0
300,13,8,0.065506,1.533600,811,0
300,14,8,7.372754,1.927395,167,0
300,15,8,7.447605,2.114521,167,0
301,7,11,5.354532,1.991959,171,0
307,10,12,11.074561,1.918860,171,0
310,11,10,4.319853,3.308824,170,0
315,12,9,1.011029,4.319853,170,0
317,7,9,4.062500,1.893382,170,0
320,9,9,3.786765,3.014706,170,0
351,9,9,8.419118,1.599265,170,0
351,11,9,8.968195,3.291420,169,0
351,9,11,8.684593,2.797965,172,0
351,14,15,8.570359,2.769461,167,0
352,6,10,6.213235,1.636029,170,0
354,1,9,1.066176,2.683824,170,0
361,12,10,0.046642,1.768501,804,0
365,8,12,4.978198,2.361919,172,0
378,7,8,9.596893,1.719675,169,0
378,7,10,9.613971,2.150735,170,0
378,6,11,9.795322,2.850877,171,0
378,5,15,9.963235,2.536765,170,0
385,5,12,11.129386,1.918860,171,0
386,5,13,0.048575,2.104922,772,0
390,7,8,6.250000,3.125000,170,0
401,12,12,3.901627,2.274408,169,0
403,6,11,2.869152,2.668129,171,0
412,9,8,1.415441,2.794118,170,0
415,6,15,7.775735,1.893382,170,0
417,14,11,3.476331,2.847633,169,0
428,6,10,8.694853,2.352941,170,0
430,8,8,7.316176,2.720588,170,0
443,5,8,6.102941,1.562500,170,0
449,6,9,6.652047,3.326023,171,0
452,0,11,0.499260,2.662722,169,0
472,7,11,3.728070,2.777778,171,0
474,4,11,0.584795,4.477339,171,0
477,3,11,12.006579,3.709795,171,0
480,0,8,0.070621,2.354049,531,0
482,14,10,6.416420,1.238905,169,0
484,7,11,5.919118,3.455882,170,0
485,0,14,2.526198,2.507485,167,0
487,12,10,2.977941,2.224265,170,0
492,4,14,0.071747,1.470823,784,0
502,3,8,1.822917,3.664435,168,0
503,6,12,8.680556,2.850877,171,0
504,6,10,2.022059,4.136029,170,0
504,6,12,1.654412,2.352941,170,0
504,8,13,1.816860,2.906977,172,0
510,8,11,11.513158,2.558480,171,0
515,2,15,6.659226,2.827381,168,0
517,10,9,11.047794,2.316176,170,0
519,1,8,4.375000,2.077206,170,0
527,8,10,0.060484,2.137097,620,0
531,7,13,5.486919,2.543605,172,0
532,15,8,6.901042,2.752976,168,0
533,10,12,7.657164,2.595029,171,0
534,10,8,6.856618,2.830882,170,0
536,8,13,5.196221,3.052326,172,0
538,11,8,6.176471,2.977941,170,0
539,8,11,0.584795,2.960526,171,0
540,4,8,0.369822,2.736686,169,0
543,5,10,4.289941,4.807692,169,0
543,6,10,3.400735,2.261029,170,0
543,5,11,3.947368,3.965643,171,0
550,8,11,3.602941,3.125000,170,0
553,9,9,6.560673,2.412281,171,0
555,2,8,3.365385,0.850592,169,0
568,13,14,10.751488,1.729911,168,0
570,3,11,2.543605,3.161337,172,0
575,4,11,6.158626,1.589912,171,0
582,8,9,7.261029,3.768382,170,0
582,3,15,7.100592,2.477811,169,0
585,2,8,3.970588,3.731618,170,0
590,5,12,3.015351,2.668129,171,0
595,12,9,3.272059,1.856618,170,0
