EventID,Row,Col,TOA_ns,TOT_ns,CAL_Code,EA_Code
8,8,4,3.125000,3.125000,178,0
12,9,5,0.506285,4.207402,179,0
12,11,5,0.667135,4.371489,178,0
14,6,1,0.587017,3.107735,181,0
26,3,1,12.068370,3.245856,181,0
32,9,6,10.492318,1.204609,179,0
40,5,5,8.988764,1.983848,178,0
42,10,6,0.062292,2.310008,602,0
45,0,7,1.207386,2.148438,176,0
46,10,6,2.773876,3.950140,178,0
51,4,0,8.482143,2.403846,182,0
66,8,6,2.356844,2.479050,179,0
66,7,3,2.758380,2.513966,179,0
79,10,4,0.868056,1.996528,180,0
89,6,4,5.600421,1.281601,178,0
95,8,7,9.776536,2.147346,179,0
104,6,5,9.148045,3.439246,179,0
124,14,7,2.012712,2.754237,177,0
133,9,3,1.944444,2.777778,180,0
133,11,2,2.140884,3.107735,181,0
133,14,1,1.972765,2.863128,179,0
147,15,5,7.338483,3.300562,178,0
153,8,7,9.846369,2.479050,179,0
156,1,4,2.118644,3.036723,177,0
167,15,5,10.463483,2.124298,178,0
184,1,7,12.251420,3.604403,176,0
186,4,6,12.270480,2.295198,177,0
197,6,6,3.386872,4.102654,179,0
203,3,3,11.250000,2.291667,180,0
205,13,7,2.721208,1.562500,178,0
205,14,7,3.089888,3.125000,178,0
216,9,6,0.453911,0.907821,179,0
237,5,1,2.129121,2.369505,182,0
238,5,5,11.993715,2.374302,179,0
253,10,0,2.232143,3.519918,182,0
262,14,7,6.566011,2.879213,178,0
271,4,7,5.543785,2.648305,177,0
281,8,4,6.215084,3.299581,179,0
284,2,0,2.678571,89.285714,14,0
286,9,7,9.532123,2.898045,179,0
287,8,6,2.269553,2.182263,179,0
293,9,6,7.594274,3.334497,179,0
295,11,3,10.963687,2.932961,179,0
298,4,7,3.515625,3.231534,176,0
302,13,4,7.978352,2.234637,179,0
307,6,6,0.055970,1.902985,670,0
317,8,7,5.659722,4.184028,180,0
317,7,6,5.726257,3.788408,179,0
317,9,6,5.446927,2.898045,179,0
317,7,5,5.708799,3.369413,179,0
317,8,5,6.023045,6.668994,179,0
317,9,5,5.625000,3.315972,180,0
317,6,4,5.793539,4.775281,178,0
317,8,4,5.254888,2.583799,179,0
326,13,6,2.668539,2.668539,178,0
329,6,2,8.499313,3.159341,182,0
336,7,7,10.293079,3.177966,177,0
336,9,7,10.876397,4.888268,179,0
336,10,7,10.007022,2.089185,178,0
338,9,5,1.309358,2.182263,179,0
340,11,5,1.896067,1.948736,178,0
345,4,6,5.078125,4.314631,176,0
349,5,6,10.562151,2.758380,179,0
349,2,5,11.087571,4.555085,177,0
355,5,4,10.295139,2.638889,180,0
355,6,3,10.381944,2.986111,180,0
374,4,5,4.055478,2.598315,178,0
382,9,4,5.499302,2.042598,179,0
383,4,3,1.406250,2.326389,180,0
395,11,7,7.105447,3.282123,179,0
396,12,7,6.250000,3.388343,178,0
401,11,4,5.516760,3.037709,179,0
415,8,4,2.465278,1.579861,180,0
419,11,6,0.039308,1.729560,954,0
424,8,5,1.675978,2.374302,179,0
425,8,3,1.152235,2.007682,179,0
443,1,7,7.031250,3.267045,176,0
465,6,6,10.527235,2.479050,179,0
467,1,7,6.711648,3.231534,176,0
471,1,7,5.049435,4.078390,177,0
490,9,3,3.402778,2.986111,180,0
491,9,4,8.923611,1.996528,180,0
506,11,7,8.023174,1.738062,178,0
514,7,3,7.118056,2.361111,180,0
524,9,6,9.427374,1.728352,179,0
526,4,7,2.663352,2.663352,176,0
552,13,1,3.351955,4.207402,179,0
553,11,7,10.125698,3.613827,179,0
562,0,6,3.803571,2.535714,175,0
563,12,5,3.997905,3.543994,179,0
579,3,7,11.670198,3.478107,177,0
579,8,7,11.260475,2.793296,179,0
579,0,4,11.429073,3.300562,178,0
579,0,0,11.060393,2.247191,178,0
580,10,6,1.474719,3.160112,178,0
593,10,5,5.080307,2.758380,179,0
593,5,3,5.208333,2.500000,180,0
609,13,4,5.590278,2.361111,180,0
609,15,2,5.359637,1.239525,179,0
620,8,1,4.567308,1.219093,182,0
626,1,1,10.147472,4.266152,178,0
627,12,5,7.970506,2.492978,178,0
642,12,5,3.648743,5.307263,179,0
642,12,4,3.980447,4.312151,179,0
642,5,3,4.062500,4.409722,180,0
642,6,3,3.802083,4.357639,180,0
642,5,2,3.571429,3.382555,182,0
642,6,2,3.867403,4.868785,181,0
655,5,7,11.516854,2.879213,178,0
678,7,7,5.455508,4.766949,177,0
678,8,7,4.895833,3.663194,180,0
678,7,6,4.513889,1.649306,180,0
678,8,6,4.364525,2.269553,179,0
