8,5,5,8,6,10,7,9,0,0,0,0,0,0,0,0
5,8,6,8,5,8,11,13,0,0,0,0,0,0,0,0
3,2,3,8,7,8,14,10,0,0,0,0,0,0,0,0
5,7,4,8,5,4,10,9,0,0,0,0,0,0,0,0
1,8,2,10,7,8,9,16,0,0,0,0,0,0,0,0
3,3,5,2,6,10,12,13,0,0,0,0,0,0,0,0
3,3,0,5,9,9,9,17,0,0,0,0,0,0,0,0
3,4,7,2,5,9,17,16,0,0,0,0,0,0,0,0
3,1,1,5,4,19,17,10,0,0,0,0,0,0,0,0
2,2,5,5,6,10,15,13,0,0,0,0,0,0,0,0
0,3,4,4,9,10,12,10,0,0,0,0,0,0,0,0
0,6,4,2,8,7,13,13,0,0,0,0,0,0,0,0
3,2,5,2,5,11,12,10,0,0,0,0,0,0,0,0
0,2,3,4,4,6,8,5,0,0,0,0,0,0,0,0
4,1,1,3,1,5,2,3,0,0,0,0,0,0,0,0
0,2,0,1,2,1,5,5,0,0,0,0,0,0,0,0
