4,4,3,6,4,9,9,8,0,0,0,0,0,0,0,0
2,8,6,5,4,12,6,15,0,0,0,0,0,0,0,0
2,1,2,9,7,14,10,10,0,0,0,0,0,0,0,0
0,4,2,4,3,6,5,9,0,0,0,0,0,0,0,0
5,6,8,10,6,5,10,13,0,0,0,0,0,0,0,0
5,8,2,5,5,15,14,10,0,0,0,0,0,0,0,0
1,4,3,7,9,12,13,17,0,0,0,0,0,0,0,0
2,2,2,2,14,9,14,17,0,0,0,0,0,0,0,0
5,5,4,7,9,5,13,16,0,0,0,0,0,0,0,0
2,2,6,5,6,8,8,15,0,0,0,0,0,0,0,0
2,4,2,5,6,10,10,14,0,0,0,0,0,0,0,0
2,5,4,5,2,6,9,11,0,0,0,0,0,0,0,0
1,4,2,4,8,5,11,9,0,0,0,0,0,0,0,0
2,2,1,1,3,2,4,5,0,0,0,0,0,0,0,0
3,2,0,5,1,0,2,4,0,0,0,0,0,0,0,0
2,0,2,1,3,3,1,0,0,0,0,0,0,0,0,0
