5,2,6,5,6,7,7,9,0,0,0,0,0,0,0,0
5,4,2,10,4,5,7,7,0,0,0,0,0,0,0,0
8,2,4,11,4,9,7,16,0,0,0,0,0,0,0,0
3,6,2,9,3,5,17,12,0,0,0,0,0,0,0,0
5,3,5,6,6,7,8,7,0,0,0,0,0,0,0,0
7,10,5,3,7,12,6,18,0,0,0,0,0,0,0,0
3,7,3,9,11,9,10,12,0,0,0,0,0,0,0,0
3,4,4,8,13,9,12,12,0,0,0,0,0,0,0,0
2,7,4,5,6,10,8,14,0,0,0,0,0,0,0,0
5,3,6,2,11,8,14,15,0,0,0,0,0,0,0,0
2,1,5,4,4,7,12,16,0,0,0,0,0,0,0,0
3,3,2,3,13,9,8,16,0,0,0,0,0,0,0,0
1,2,5,5,5,11,14,9,0,0,0,0,0,0,0,0
1,1,1,4,3,4,2,9,0,0,0,0,0,0,0,0
1,3,0,2,3,2,6,9,0,0,0,0,0,0,0,0
0,1,0,8,3,1,6,6,0,0,0,0,0,0,0,0
