EventID,Row,Col,TOA_ns,TOT_ns,CAL_Code,EA_Code
11,14,0,7.367318,2.723464,179,0
26,6,7,2.756320,2.212079,178,0
32,8,7,11.458333,2.569444,180,0
35,1,3,5.656425,3.247207,179,0
35,2,1,5.763889,4.375000,180,0
48,5,7,1.765537,3.072034,177,0
51,9,7,10.265363,2.898045,179,0
54,7,7,7.830056,2.844101,178,0
57,13,6,1.562500,73.177083,24,0
68,0,1,5.865922,1.798184,179,0
70,12,7,12.183989,2.457865,178,0
72,1,3,2.141854,1.948736,178,0
78,0,6,6.250000,1.544744,176,0
82,1,6,0.461648,2.663352,176,0
84,10,4,9.166667,2.031250,180,0
86,3,2,0.625000,2.604167,180,0
94,4,2,1.098901,2.403846,182,0
95,3,2,5.312500,4.513889,180,0
100,9,5,6.110335,4.643855,179,0
100,9,4,5.586592,3.404330,179,0
108,9,5,1.466480,3.718575,179,0
114,9,7,1.501397,2.444134,179,0
115,3,5,7.970506,3.195225,178,0
116,1,6,11.860795,2.450284,176,0
138,5,6,8.040730,4.125702,178,0
153,12,7,2.773876,4.494382,178,0
153,13,6,2.457865,4.845506,178,0
153,13,5,2.147346,2.409218,179,0
154,8,7,7.105447,2.077514,179,0
158,1,5,7.848011,2.592330,176,0
165,5,4,0.059335,2.145965,632,0
173,7,7,6.956215,2.612994,177,0
177,12,1,7.506983,2.758380,179,0
181,0,6,5.660714,1.267857,175,0
183,6,7,0.576117,2.967877,179,0
190,2,7,11.186080,3.710938,176,0
195,8,7,8.746508,3.788408,179,0
195,9,7,8.711592,3.212291,179,0
195,9,6,8.519553,2.828212,179,0
195,4,4,8.676676,4.067737,179,0
203,3,2,10.272790,1.847376,181,0
209,11,7,0.059904,2.625799,626,0
233,5,1,5.820742,4.138049,182,0
251,6,4,12.113764,2.808989,178,0
256,7,7,3.792135,2.738764,178,0
257,3,6,4.855226,2.295198,177,0
259,13,6,4.213483,3.985253,178,0
269,6,7,7.830056,1.913624,178,0
275,6,7,7.917837,2.054073,178,0
276,6,2,4.696133,3.850138,181,0
285,2,4,3.581461,2.317416,178,0
292,5,4,8.645833,3.055556,180,0
296,8,7,9.060754,3.997905,179,0
299,12,6,7.443820,1.562500,178,0
299,13,2,8.187849,4.207402,179,0
301,5,2,6.902473,2.403846,182,0
302,9,6,7.332402,3.247207,179,0
307,8,2,12.085635,2.054558,181,0
313,8,7,12.238128,2.723464,179,0
320,13,7,1.931180,3.704354,178,0
338,0,7,1.946429,2.714286,175,0
368,13,6,8.368644,2.224576,177,0
369,5,7,7.022472,3.704354,178,0
380,1,4,7.786017,3.001412,177,0
385,13,5,10.147472,1.088483,178,0
388,6,6,12.185754,3.404330,179,0
399,0,6,7.642857,2.607143,175,0
409,9,2,8.028315,4.264503,181,0
410,14,2,9.671788,1.763268,179,0
410,14,1,10.038408,3.107542,179,0
412,4,4,8.005618,3.704354,178,0
422,4,6,8.700284,2.556818,176,0
422,13,5,8.409410,1.422051,178,0
427,1,4,11.850421,2.528090,178,0
431,1,3,4.591480,1.868017,179,0
440,13,5,6.425562,2.773876,178,0
457,6,6,8.257682,2.147346,179,0
469,13,4,0.085227,3.231534,440,0
469,12,3,0.401536,3.369413,179,0
469,13,3,0.833333,4.513889,180,0
469,13,2,0.555556,4.079861,180,0
470,5,3,10.763889,2.465278,180,0
478,14,5,0.890363,1.449022,179,0
478,12,1,1.006944,2.031250,180,0
478,12,0,1.319444,2.569444,180,0
479,0,5,11.271067,2.124298,178,0
485,11,6,6.706461,2.563202,178,0
496,0,5,2.397017,2.272727,176,0
514,2,5,7.697740,3.372175,177,0
527,9,6,12.011173,2.479050,179,0
529,3,7,0.681818,22.272727,55,0
533,10,3,8.871528,1.857639,180,0
537,7,7,6.144663,2.633427,178,0
543,6,1,2.661401,1.631181,182,0
544,9,7,11.903090,2.528090,178,0
554,0,7,9.907670,3.462358,176,0
558,10,5,10.789106,2.828212,179,0
558,10,4,10.527235,2.182263,179,0
558,10,3,11.128472,3.350694,180,0
584,11,5,0.091463,1.951220,615,0
597,3,2,0.046526,1.888182,806,0
