EventID,Row,Col,TOA_ns,TOT_ns,CAL_Code,EA_Code
46,1,8,4.264706,3.547794,170,0
82,0,8,10.798817,2.884615,169,0
157,0,8,9.430473,2.773669,169,0
185,0,8,9.448964,4.123521,169,0
188,2,8,3.584559,3.125000,170,0
229,2,8,6.524123,3.929094,171,0
243,2,8,3.345588,3.419118,170,0
256,1,9,11.129386,3.709795,171,0
273,0,9,0.573225,2.736686,169,0
279,0,9,11.838235,3.308824,170,0
320,2,8,7.242647,4.025735,170,0
335,0,9,8.437500,3.419118,170,0
358,0,8,11.852811,3.494822,169,0
372,2,9,10.928363,3.563596,171,0
381,1,8,10.955882,3.161765,170,0
500,1,9,11.878655,3.362573,171,0
569,1,8,6.636029,3.198529,170,0
638,1,8,11.691176,2.867647,170,0
649,1,8,12.058824,4.283088,170,0
658,0,9,0.043503,1.656758,862,0
710,2,8,2.261029,3.584559,170,0
729,2,8,0.790441,3.051471,170,0
795,0,8,0.332840,2.884615,169,0
814,0,8,2.139137,2.715774,168,0
816,1,8,9.246324,3.419118,170,0
846,0,8,5.103550,5.066568,169,0
847,1,9,9.612573,4.751462,171,0
858,2,11,10.494942,2.890173,173,0
881,1,9,8.918129,4.550439,171,0
893,1,9,11.805556,3.106725,171,0
947,1,8,3.106509,3.568787,169,0
956,0,8,6.471893,3.106509,169,0
982,1,8,0.992647,3.014706,170,0
1007,1,8,1.544118,3.419118,170,0
1013,0,9,8.823529,3.547794,170,0
1063,1,8,0.882353,3.547794,170,0
1082,2,8,0.099859,2.549342,532,0
1107,0,8,10.491071,2.715774,168,0
1117,2,9,0.992647,3.382353,170,0
1119,1,9,7.803363,3.490497,171,0
1122,0,8,0.052669,2.146243,712,0
1128,0,8,9.190089,3.328402,169,0
1130,2,8,2.686404,4.075292,171,0
1141,0,8,1.171875,3.162202,168,0
1142,1,9,3.380848,3.399123,171,0
1146,0,8,2.884615,3.864645,169,0
1148,1,8,6.453402,3.180473,169,0
1165,0,8,10.342262,3.627232,168,0
1175,1,8,7.334559,3.547794,170,0
1184,3,8,3.474265,3.014706,170,0
1203,0,9,6.029412,3.731618,170,0
1211,2,9,10.946637,2.850877,171,0
1226,2,8,7.894737,4.824561,171,0
1237,2,9,4.251453,2.797965,172,0
1256,1,8,0.044014,1.599178,852,0
1260,0,8,6.139053,3.106509,169,0
1303,2,8,2.095588,3.161765,170,0
1303,3,8,2.095588,3.198529,170,0
1332,0,8,3.823529,2.941176,170,0
1339,2,8,9.850146,3.326023,171,0
1343,0,8,6.508876,3.291420,169,0
1362,0,9,8.786765,3.419118,170,0
1370,3,8,7.500000,278.125000,5,0
1377,1,8,5.514706,3.584559,170,0
1394,0,8,4.937130,3.476331,169,0
1409,1,9,10.087719,4.788012,171,0
1414,0,9,4.227941,2.757353,170,0
1421,1,8,3.328402,3.716716,169,0
1430,1,8,0.536243,3.180473,169,0
1432,0,8,9.707840,3.402367,169,0
1471,1,8,9.099265,3.308824,170,0
1506,0,8,11.985294,3.198529,170,0
1541,4,8,2.169118,3.878676,170,0
1629,0,8,7.328869,3.050595,168,0
1658,1,8,9.596893,3.439349,169,0
1659,2,11,0.052228,1.810585,718,0
1669,0,9,2.551775,3.254438,169,0
1694,0,8,2.699704,3.790680,169,0
1730,1,8,1.360294,3.345588,170,0
1741,2,8,4.375000,3.198529,170,0
1768,0,8,5.639793,2.847633,169,0
1777,1,9,8.539244,3.015988,172,0
1806,1,8,11.298077,3.605769,169,0
1814,2,8,9.301901,3.362573,171,0
1817,6,8,4.963235,3.805147,170,0
1823,1,8,11.911765,3.805147,170,0
1849,0,8,7.626488,3.627232,168,0
1859,2,8,6.250000,267.708333,6,0
1887,1,8,9.687500,2.536765,170,0
1895,1,8,10.558432,3.439349,169,0
1906,1,8,4.871324,3.547794,170,0
1918,0,8,6.213018,3.439349,169,0
1928,3,9,3.252180,4.869186,172,0
1928,4,9,2.832602,4.714912,171,0
1938,1,8,11.433824,3.511029,170,0
1956,2,8,7.748538,2.247807,171,0
1967,1,9,6.688596,3.527047,171,0
2004,0,8,10.441176,3.915441,170,0
2043,0,8,10.484467,2.810651,169,0
2079,1,8,1.571746,3.291420,169,0
2082,0,9,8.529412,3.841912,170,0
2112,3,10,11.732456,4.221491,171,0
2133,0,8,11.113166,3.254438,169,0
2148,1,8,3.750000,3.511029,170,0
2150,2,8,1.323529,3.345588,170,0
2156,1,9,2.065058,4.002193,171,0
2209,3,9,9.066134,2.579942,172,0
2261,1,8,9.007353,3.878676,170,0
2346,0,10,5.975877,3.326023,171,0
2350,1,8,5.680147,3.272059,170,0
2351,1,8,2.311391,4.234467,169,0
2353,2,8,5.774854,2.850877,171,0
2357,2,8,7.255117,2.814327,171,0
2358,0,8,3.566176,2.426471,170,0
2369,0,8,1.812130,4.271450,169,0
2379,2,9,8.430233,3.433866,172,0
2392,0,10,9.265988,3.270349,172,0
2433,0,8,5.196006,3.679734,169,0
2436,2,8,5.720029,2.028509,171,0
2462,0,9,6.194853,3.841912,170,0
2486,0,9,7.895710,3.291420,169,0
2494,1,9,3.379360,3.088663,172,0
2498,0,8,2.496302,4.086538,169,0
2521,0,9,9.116124,3.531805,169,0
2521,1,9,9.521199,4.641813,171,0
2538,2,8,8.260234,3.252924,171,0
2562,0,8,6.157544,3.716716,169,0
2583,0,9,10.661765,3.455882,170,0
2590,1,9,5.955882,3.584559,170,0
2735,0,8,8.370536,2.901786,168,0
2761,2,8,0.051653,1.868113,726,0
2769,1,9,12.171053,2.960526,171,0
2804,0,9,9.816176,2.867647,170,0
2831,2,9,1.162791,4.378634,172,0
2832,0,10,3.892544,4.148392,171,0
2834,2,8,8.644006,3.216374,171,0
2885,2,8,5.073529,4.172794,170,0
2888,0,9,6.875000,2.830882,170,0
2902,2,8,5.330882,3.658088,170,0
2907,1,9,10.252193,3.490497,171,0
2932,0,9,1.452206,3.547794,170,0
2950,2,8,0.863971,3.198529,170,0
3003,0,8,4.234467,2.810651,169,0
3007,1,9,10.574128,3.015988,172,0
3008,1,8,8.235294,3.455882,170,0
3012,1,8,2.610294,3.455882,170,0
3033,0,11,2.665441,3.051471,170,0
3036,1,8,5.514706,3.694853,170,0
3039,11,13,6.875000,10.000000,170,0
3055,0,9,1.893382,3.988971,170,0
3066,1,9,3.676471,3.694853,170,0
3078,2,8,4.522059,4.319853,170,0
3097,0,8,5.022321,3.013393,168,0
3098,0,8,5.330882,3.841912,170,0
3099,1,8,10.484467,3.032544,169,0
3128,0,8,7.514881,3.311012,168,0
3140,1,9,7.839912,3.143275,171,0
3155,0,8,5.029586,3.531805,169,0
3211,0,8,8.025148,4.493343,169,0
3233,1,10,7.630814,3.906250,172,0
3272,1,13,5.588235,3.014706,170,0
3275,1,8,6.580882,2.720588,170,0
3327,0,8,1.590237,4.160503,169,0
3331,3,8,3.786765,5.183824,170,0
3362,1,9,2.942251,3.527047,171,0
3366,0,9,7.169118,3.198529,170,0
3405,3,8,8.290441,2.683824,170,0
3552,1,8,0.422794,3.345588,170,0
3564,0,9,11.599265,3.419118,170,0
3566,4,10,11.918605,3.234012,172,0
3573,1,8,12.169118,3.474265,170,0
3577,1,8,11.507353,3.455882,170,0
3578,2,9,5.414244,3.343023,172,0
3614,1,9,8.826754,3.965643,171,0
3625,3,9,2.430556,3.709795,171,0
3627,0,8,1.405325,3.476331,169,0
3649,1,8,7.248521,4.234467,169,0
3668,3,8,11.323529,3.511029,170,0
3684,0,8,5.954142,3.568787,169,0
3777,0,8,9.449405,3.348214,168,0
3800,0,8,9.040179,2.901786,168,0
3824,1,9,2.408088,3.272059,170,0
3862,1,9,2.211257,3.563596,171,0
3891,0,10,3.561047,2.761628,172,0
3895,1,8,4.375000,3.088235,170,0
