EventID,Row,Col,TOA_ns,TOT_ns,CAL_Code,EA_Code
12,13,4,1.885475,2.007682,179,0
17,8,7,0.407609,12.601902,92,0
26,0,7,11.399148,2.379261,176,0
43,6,4,11.033520,2.409218,179,0
44,4,7,3.195621,2.330508,177,0
48,0,3,6.460674,2.879213,178,0
56,2,5,10.522599,3.548729,177,0
56,1,3,10.059691,1.632725,178,0
56,10,1,9.858425,1.502072,181,0
69,9,5,4.626397,1.693436,179,0
77,8,5,2.083333,1.857639,180,0
99,11,7,0.075000,2.818750,500,0
115,2,5,4.784605,3.107345,177,0
124,3,3,10.416667,2.673611,180,0
129,15,1,6.460674,1.316713,178,0
134,4,4,7.262570,2.199721,179,0
161,5,4,10.579609,2.304469,179,0
204,1,7,10.120739,1.970881,176,0
215,4,2,4.523481,1.502072,181,0
218,11,7,5.547753,1.088483,178,0
230,9,0,0.515110,1.562500,182,0
242,7,7,5.337079,2.422753,178,0
251,5,7,2.598315,2.598315,178,0
259,5,5,4.591480,1.728352,179,0
268,3,6,0.603693,2.663352,176,0
276,4,4,9.497207,2.758380,179,0
279,1,0,5.272346,4.818436,179,0
281,6,5,10.516152,3.160112,178,0
303,8,3,1.187151,2.077514,179,0
313,8,5,0.855447,2.409218,179,0
317,6,4,8.040730,1.316713,178,0
320,9,7,2.129888,2.007682,179,0
324,10,7,6.284916,3.072626,179,0
324,10,6,6.811798,13.869382,178,0
329,10,7,8.397346,2.479050,179,0
346,0,6,11.683239,1.686790,176,0
346,1,6,12.233665,2.627841,176,0
349,6,3,7.378472,1.302083,180,0
354,3,3,5.763889,1.163194,180,0
355,14,6,4.353933,4.529494,178,0
355,15,6,3.546348,1.281601,178,0
355,14,5,4.259777,4.102654,179,0
366,4,4,6.686453,1.274441,179,0
381,10,2,11.222376,1.847376,181,0
384,5,7,7.733051,1.536017,177,0
388,0,7,9.286222,4.030540,176,0
390,2,6,12.073864,4.314631,176,0
404,0,2,4.002809,2.844101,178,0
406,7,4,2.077514,4.032821,179,0
406,8,4,0.069963,2.792677,536,0
406,8,3,1.466480,2.409218,179,0
409,0,2,11.627095,1.798184,179,0
