0,0,0,0,0,0,0,0,7,6,7,7,8,8,3,4
0,0,0,0,0,0,0,0,16,9,11,8,13,8,5,10
0,0,0,0,0,0,0,0,12,10,8,9,7,7,8,5
0,0,0,0,0,0,0,0,11,11,11,8,4,7,4,4
0,0,0,0,0,0,0,0,14,14,13,13,9,7,11,3
0,0,0,0,0,0,0,0,19,17,14,11,8,11,11,6
0,0,0,0,0,0,0,0,14,15,12,8,12,18,9,5
0,0,0,0,0,0,0,0,14,12,18,18,15,9,9,10
0,0,0,0,0,0,0,0,20,20,13,16,19,16,10,1
0,0,0,0,0,0,0,0,16,18,13,14,12,13,7,8
0,0,0,0,0,0,0,0,13,11,9,9,13,11,6,2
0,0,0,0,0,0,0,0,11,11,8,7,11,4,8,4
0,0,0,0,0,0,0,0,5,14,14,5,4,3,6,3
0,0,0,0,0,0,0,0,7,7,4,12,4,6,3,5
0,0,0,0,0,0,0,0,5,0,1,4,3,1,4,3
0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,3
