1,4,3,6,7,6,5,9,0,0,0,0,0,0,0,0
2,6,4,7,5,11,5,9,0,0,0,0,0,0,0,0
1,4,4,3,8,8,9,7,0,0,0,0,0,0,0,0
0,3,5,5,6,6,7,5,0,0,0,0,0,0,0,0
4,3,7,7,9,12,10,7,0,0,0,0,0,0,0,0
4,5,4,5,9,8,8,17,0,0,0,0,0,0,0,0
1,5,7,3,8,11,13,16,0,0,0,0,0,0,0,0
1,4,8,5,10,5,16,21,0,0,0,0,0,0,0,0
1,8,3,4,4,11,8,17,0,0,0,0,0,0,0,0
2,3,3,6,8,6,14,14,0,0,0,0,0,0,0,0
5,2,4,9,3,9,15,8,0,0,0,0,0,0,0,0
0,4,6,3,7,13,10,14,0,0,0,0,0,0,0,0
0,4,1,6,6,5,16,13,0,0,0,0,0,0,0,0
0,0,2,2,6,5,2,5,0,0,0,0,0,0,0,0
0,5,2,1,4,2,6,4,0,0,0,0,0,0,0,0
1,2,2,1,2,2,5,3,0,0,0,0,0,0,0,0
